category,english,source,zh_tw,status,existing_files
creature,Deadbark Dryad,VEoR,枯皮樹精,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Deadbark dryad,VEoR,枯皮樹精,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Deathwolf,VEoR,死亡狼,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Degloth,VEoR,德格洛斯,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Drider,,蛛化卓爾,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Earth Elemental,,土元素,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Ettin,,雙頭巨人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Eye Monger,BAM,大眼遊星,existing-site,data/zh-TW/bestiary/bestiary-bam.json;data/zh-TW/bestiary/fluff-bestiary-bam.json
creature,Eye monger,BAM,大眼遊星,existing-site,data/zh-TW/bestiary/bestiary-bam.json;data/zh-TW/bestiary/fluff-bestiary-bam.json
creature,False Lich,VEoR,假巫妖,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,False lich,VEoR,假巫妖,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Flying Sword,,凌空劍,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,Ghoul,,食屍鬼,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Giant Lizard,,巨蜥,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Giant Spider,,巨蜘蛛,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-wtthc.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-wtthc.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Githyanki Knight,,吉斯洋基騎士,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Glabrezu,,迷誘魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Glaive,VEoR,長柄刀,existing-site,data/zh-TW/bestiary/bestiary-bgg.json;data/zh-TW/bestiary/bestiary-crcotn.json;data/zh-TW/bestiary/bestiary-gos.json;data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mpp.json;data/zh-TW/bestiary/bestiary-pota.json;data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/bestiary-vgm.json;data/zh-TW/bestiary/bestiary-wbtw.json;data/zh-TW/bestiary/bestiary-wdh.json;data/zh-TW/bestiary/fluff-bestiary-veor.json;data/zh-TW/items/fluff-items.json;data/zh-TW/items/items-base.json
creature,Granite Juggernaut,VEoR,花崗岩戰車,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Granite juggernaut,VEoR,花崗岩戰車,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Green Abishai,MPMM,亞比莎綠龍魔,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json
creature,Green abishai,MPMM,亞比莎綠龍魔,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json
creature,Grell,,觸鬚怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/reference-pages/languages.json
creature,Grimlock,,幽邃盲族,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/character-options/races.json
creature,Hazvongel,VEoR,哈茲馮格爾,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Helmed Horror,,恐怖鎧甲,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Hertilod,VEoR,赫蒂洛德,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Hezrou,,狂蟾魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Horned Devil,,角魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Iggwilv the Witch Queen,WBtW,巫後 伊格薇爾伏,existing-site,data/zh-TW/bestiary/bestiary-wbtw.json;data/zh-TW/bestiary/fluff-bestiary-wbtw.json
creature,Inda Malayuri,VEoR,印達·馬來由,existing-site,data/zh-TW/bestiary/bestiary-veor.json
creature,Inquisitor of the Tome,VRGR,秘典審判官,existing-site,data/zh-TW/bestiary/bestiary-rhw.json;data/zh-TW/bestiary/bestiary-vrgr.json;data/zh-TW/bestiary/fluff-bestiary-rhw.json;data/zh-TW/bestiary/fluff-bestiary-vrgr.json
creature,Invisible Stalker,,隱形追獵者,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Kakkuu Spyder-Fiend,VEoR,卡庫蜘蛛惡魔,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Kakkuu spyder-fiend,VEoR,卡庫蜘蛛惡魔,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Kas the Betrayer,VEoR,背叛者凱斯,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Lonely Sorrowsworn,MPMM,孤獨之哀慟魔,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json
creature,Lonely sorrowsworn,MPMM,孤獨之哀慟魔,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json
creature,Lord Soth,DSotDQ,索思爵士,existing-site,data/zh-TW/bestiary/bestiary-dsotdq.json;data/zh-TW/bestiary/fluff-bestiary-dsotdq.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,Lost Sorrowsworn,MPMM,迷失之哀慟魔,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json
creature,Lost sorrowsworn,MPMM,迷失之哀慟魔,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json
creature,Mage,,魔法師,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/items/items-001.json
creature,Mimic,,擬身怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Minotaur Skeleton,,骷髏牛頭人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Mirror Shade,VEoR,鏡影,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Mirror shade,VEoR,鏡影,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Miska the Wolf-Spider,VEoR,米斯卡，狼蛛,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Moonlight Guardian,VEoR,月光守護者,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Moonlight guardian,VEoR,月光守護者,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Necromancer Wizard,MPMM,死靈法師,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json
creature,Necromancer wizard,MPMM,死靈法師,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json
creature,Night Scavver,BAM,夜色獨眼印魚,existing-site,data/zh-TW/bestiary/bestiary-bam.json;data/zh-TW/bestiary/fluff-bestiary-bam.json
creature,Night scavver,BAM,夜色獨眼印魚,existing-site,data/zh-TW/bestiary/bestiary-bam.json;data/zh-TW/bestiary/fluff-bestiary-bam.json
creature,Nightmare,,夢魘,existing-site,data/zh-TW/bestiary/bestiary-mabjov.json;data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Nothic,,諾斯怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Ogre Zombie,,食人魔殭屍,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Phisarazu Spyder-Fiend,VEoR,菲薩拉祖蜘蛛惡魔,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Phisarazu spyder-fiend,VEoR,菲薩拉祖蜘蛛惡魔,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Pit Fiend,,深獄煉魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Priest,,祭司,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/items/items-001.json
creature,Priest of Osybus,VRGR,奧西巴斯祭司,existing-site,data/zh-TW/bestiary/bestiary-rhw.json;data/zh-TW/bestiary/bestiary-vrgr.json;data/zh-TW/bestiary/fluff-bestiary-rhw.json;data/zh-TW/bestiary/fluff-bestiary-vrgr.json
creature,Quasit,,小惡魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Quavilithku Spyder-Fiend,VEoR,誇維爾斯庫蜘蛛惡魔,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Quavilithku spyder-fiend,VEoR,誇維爾斯庫蜘蛛惡魔,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Raklupis Spyder-Fiend,VEoR,拉克魯皮斯蜘蛛惡魔,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Raklupis spyder-fiend,VEoR,拉克魯皮斯蜘蛛惡魔,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Raven,,渡鴉,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Red Abishai,MPMM,亞比莎紅龍魔,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json
creature,Red abishai,MPMM,亞比莎紅龍魔,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json
creature,Relentless Impaler,VEoR,無情的刺穿者,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Relentless impaler,VEoR,無情的刺穿者,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Roc,,鵬鳥,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Shambling Mound,,蔓生怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Shrieker,,尖叫菌,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,Skeleton,,骷髏,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/character-options/races.json
creature,Specter,,惡靈,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Spiderdragon,VEoR,蜘蛛龍,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Star Angler,VEoR,星辰釣者,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Star angler,VEoR,星辰釣者,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,"Strahd, Master of Death House",VEoR,施特拉德，死亡之屋的主人,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Swarm of Poisonous Snakes,,毒蛇群,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,Tasha the Witch,VEoR,塔莎女巫,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Vecna the Archlich,VEoR,維克那，大巫妖,existing-site,data/zh-TW/bestiary/bestiary-vd.json;data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-vd.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Veteran,,老兵,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,Vlazok,VEoR,弗拉佐克,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Vrock,,鷲魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Warforged Warrior,VEoR,戰鑄戰士,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Warforged warrior,VEoR,戰鑄戰士,existing-site,data/zh-TW/bestiary/bestiary-veor.json;data/zh-TW/bestiary/fluff-bestiary-veor.json
creature,Water Elemental,,水元素,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
