category,english,source,zh_tw,status,existing_files
creature,Deep Gnome (Svirfneblin),,地底侏儒（斯涅布力）,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,Deepking Horgar Steelshadow V,OotA,深王霍加·鋼影五世,existing-site,data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-oota.json
creature,Demogorgon,MTF,狄摩高根,existing-site,data/zh-TW/bestiary/bestiary-hftt.json;data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-hftt.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/bestiary/legendarygroups.json
creature,Derro,OotA,迪洛矮人,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-qftis.json
creature,Derro savant,OotA,迪洛矮人學者,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-oota.json
creature,Doppelganger,,變形怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/reference-pages/charcreationoptions.json
creature,Dretch,,怯魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-wtthc.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-wtthc.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Drider,,蛛化卓爾,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Droki,OotA,卓奇,existing-site,data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-oota.json
creature,Drow,,卓爾,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/character-options/fluff-races.json;data/zh-TW/character-options/races.json
creature,Drow,MM,卓爾,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/character-options/fluff-races.json;data/zh-TW/character-options/races.json
creature,Drow Elite Warrior,,卓爾精英武者,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,Drow Mage,,卓爾魔法師,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,Drow Priestess of Lolth,,卓爾羅絲女祭司,existing-site,data/zh-TW/bestiary/bestiary-fraif.json;data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-fraif.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,Drow Spore Servant,OotA,卓爾孢子奴僕,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Drow scout,OotA,卓爾斥候,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Drow spore servant,OotA,卓爾孢子奴僕,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Duergar Keeper of the Flame,OotA,灰矮人火焰守護者,existing-site,data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-oota.json
creature,Duergar Soulblade,MTF,灰矮人魂刃使,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json
creature,Duergar Spore Servant,OotA,灰矮人孢子奴僕,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Duergar Stone Guard,MTF,灰矮人岩石守衛,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json
creature,Duergar darkhaft,OotA,灰矮人黑暗之手,existing-site,data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-oota.json
creature,Duergar kavalrachni,MTF,灰矮人凱沃拉騎兵,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json
creature,Duergar soulblade,MTF,灰矮人魂刃使,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json
creature,Duergar spore servant,OotA,灰矮人孢子奴僕,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Duergar xarrorn,MTF,灰矮人薩隆長槍兵,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json
creature,Dust Mephit,,塵魔蝠,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Eldeth Feldrun,OotA,艾爾德絲·費爾德倫,existing-site,data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-oota.json
creature,Emerald Enclave Scout,OotA,翡翠聯盟偵查兵,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Ettin,,雙頭巨人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Female steeder,MTF,雌性騎蛛,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-oota.json
creature,Fiendish Giant Spider,OotA,惡魔化巨人蜘蛛,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Fire Elemental,,火元素,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Fire Snake,,火蛇,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,Flumph,,呋嚕,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Fraz-Urb'luu,MTF,弗拉茲厄魯,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/bestiary/legendarygroups.json
creature,Gargoyle,,石像鬼,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Gas Spore,,毒氣孢子,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json
creature,Gash,OotA,撕裂,existing-site,data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-oota.json
creature,Gelatinous Cube,,凝膠方塊,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/craft-pages/fluff-homecrafts.json;data/zh-TW/craft-pages/homecrafts.json
creature,Ghazrim DuLoc,OotA,加茲裡姆·杜洛克,existing-site,data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-oota.json
creature,Ghost,,幽魂,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/rules/variantrules.json
creature,Ghoul,,食屍鬼,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Giant Fire Beetle,,巨火甲蟲,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Giant Lizard,,巨蜥,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Giant Rat,,巨鼠,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Giant Riding Lizard,OotA,乘用巨蜥,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Giant Spider,,巨蜘蛛,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-wtthc.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-wtthc.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Giant Wolf Spider,,巨狼蛛,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Glabbagool,OotA,格拉巴布林,existing-site,data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-oota.json
creature,Glyphic Shroomlight,OotA,符文蘑菇燈,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Gnoll,,鬣狗人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/character-options/races.json
creature,Gnoll,MM,鬣狗人,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/character-options/races.json
creature,Goblin,,地精,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/character-options/fluff-races.json;data/zh-TW/character-options/races.json
creature,Gray Ooze,,灰泥怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Graz'zt,MTF,格拉茲特,existing-site,data/zh-TW/bestiary/bestiary-mpmm.json;data/zh-TW/bestiary/bestiary-mtf.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-mpmm.json;data/zh-TW/bestiary/fluff-bestiary-mtf.json;data/zh-TW/bestiary/legendarygroups.json
creature,Grazilaxx,OotA,格拉齊拉克斯,existing-site,data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-oota.json
creature,Grell,,觸鬚怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/reference-pages/languages.json
creature,Grick,,穴居攫怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Grick,MM,穴居攫怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Grimlock,,幽邃盲族,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/character-options/races.json
creature,Grisha,OotA,格里沙,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Guard,,警衛,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-wtthc.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-wtthc.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json;data/zh-TW/character-options/backgrounds.json;data/zh-TW/character-options/fluff-backgrounds.json
creature,Hanne Hallen,OotA,漢娜·哈倫,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Hezrou,,狂蟾魔,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Hook Horror,,恐爪怪,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Hook Horror Spore Servant,OotA,恐爪怪孢子奴僕,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Hook horror spore servant,OotA,恐爪怪孢子奴僕,existing-site,data/zh-TW/bestiary/bestiary-oota.json
creature,Hyena,,鬣狗,existing-site,data/zh-TW/bestiary/bestiary-mm.json;data/zh-TW/bestiary/bestiary-xmm.json;data/zh-TW/bestiary/fluff-bestiary-mm.json;data/zh-TW/bestiary/fluff-bestiary-xmm.json
creature,Ilvara Mizzrym,OotA,伊爾瓦拉·米茲瑞姆,existing-site,data/zh-TW/bestiary/bestiary-oota.json;data/zh-TW/bestiary/fluff-bestiary-oota.json
