book,context,english,zh_tw,status
WDH,/data/1/entries/12/entries/5/entries/5/name,Jalester Silvermane,加萊斯特·銀鬃,existing-site
WDH,/data/1/entries/12/entries/5/entries/6/name,Meloon Wardragon,麥倫·戰龍,existing-site
WDH,/data/1/entries/12/entries/5/entries/7/name,Obaya Uday,歐芭雅·烏黛,existing-site
WDH,/data/1/entries/12/entries/5/entries/8/name,Yagra Stonefist,雅格拉·石拳,existing-site
WDH,/data/2/name,Chapter 1: A Friend in Need,第1章：需要幫助的朋友,project-proposed
WDH,/data/2/entries/3/name,Where to Start,從哪裡開始,project-proposed
WDH,/data/2/entries/3/entries/1/name,Tavern Brawl,酒館鬥毆,project-proposed
WDH,/data/2/entries/3/entries/1/entries/3/name,Getting Involved,參與其中,project-proposed
WDH,/data/2/entries/3/entries/1/entries/4/name,Hanging Back,保持距離,project-proposed
WDH,/data/2/entries/3/entries/2/name,Troll and Friends,巨魔和朋友們,project-proposed
WDH,/data/2/entries/3/entries/3/name,Meeting Volo,遇見瓦羅,project-proposed
WDH,/data/2/entries/3/entries/3/entries/5/name,What Happened That Night?,那晚發生了什麼？,project-proposed
WDH,/data/2/entries/3/entries/4/name,Finding Floon,尋找福盧恩,project-proposed
WDH,/data/2/entries/3/entries/4/entries/2/name,Blood in the Streets,街頭的血跡,project-proposed
WDH,/data/2/entries/3/entries/4/entries/3/name,Searching the Dock Ward,搜尋碼頭區,project-proposed
WDH,/data/2/entries/3/entries/4/entries/4/name,Old Xoblob Shop,老索布洛布商店,project-proposed
WDH,/data/2/entries/3/entries/4/entries/4/entries/4/name,Trinkets,飾品,project-proposed
WDH,/data/2/entries/3/entries/4/entries/4/entries/5/name,Floon's Fate,福盧恩的命運,project-proposed
WDH,/data/2/entries/3/entries/4/entries/5/name,The Skewered Dragon,穿刺之龍,project-proposed
WDH,/data/2/entries/3/entries/4/entries/5/entries/3/name,Floon's Fate,福盧恩的命運,project-proposed
WDH,/data/2/entries/3/entries/4/entries/6/name,Candle Lane,蠟燭巷,project-proposed
WDH,/data/2/entries/4/name,Zhentarim Hideout,散塔林會藏身之地,project-proposed
WDH,/data/2/entries/4/entries/5/name,Z1. Main Room,Z1. 主房間,project-proposed
WDH,/data/2/entries/4/entries/5/entries/8/name,What the Kenku Know,天狗所知道的,project-proposed
WDH,/data/2/entries/4/entries/6/name,Z2. Storage Closet,Z2. 儲藏室,project-proposed
WDH,/data/2/entries/4/entries/6/entries/1/name,Roleplaying Renaer,扮演瑞納爾,project-proposed
WDH,/data/2/entries/4/entries/7/name,Z3. Secret Room,Z3. 密室,project-proposed
WDH,/data/2/entries/4/entries/7/entries/1/name,Treasure,寶藏,existing-site
WDH,/data/2/entries/4/entries/8/name,Z4. Balcony,Z4. 陽臺,project-proposed
WDH,/data/2/entries/4/entries/9/name,Z5. Offices,Z5. 辦公室,project-proposed
WDH,/data/2/entries/4/entries/9/entries/2/name,Treasure,寶藏,existing-site
WDH,/data/2/entries/5/name,The Watch Arrives,守衛到來,project-proposed
WDH,/data/2/entries/6/name,Tracking Floon,追蹤福盧恩,project-proposed
WDH,/data/2/entries/6/entries/1/name,Navigating the Sewers,導航下水道,project-proposed
WDH,/data/2/entries/6/entries/1/entries/3/name,Gazer Guard,凝視者眼魔守衛,project-proposed
WDH,/data/2/entries/6/entries/1/entries/3/entries/3/name,Ladder,梯子,existing-site
WDH,/data/2/entries/7/name,Xanathar Guild Hideout,姍娜薩公會藏身地,project-proposed
WDH,/data/2/entries/8/name,Q1. Central Hub,Q1. 中央樞紐,project-proposed
WDH,/data/2/entries/8/entries/3/name,Secret Door,暗門,project-proposed
WDH,/data/2/entries/9/name,Q2. Watch Posts,Q2. 觀察哨,project-proposed
WDH,/data/2/entries/9/entries/1/name,Treasure,寶藏,existing-site
WDH,/data/2/entries/10/name,Q3. Messy Room,Q3. 凌亂的房間,project-proposed
WDH,/data/2/entries/11/name,Q4. Empty Sleeping Area,Q4. 空置的睡眠區,project-proposed
WDH,/data/2/entries/12/name,Q5. Sleeping Area,Q5. 睡眠區,project-proposed
WDH,/data/2/entries/13/name,Q6. Lavatory,Q6. 廁所,project-proposed
WDH,/data/2/entries/14/name,Q7. Boss Fight,Q7. 老大戰鬥,project-proposed
WDH,/data/2/entries/14/entries/5/name,Roleplaying Floon,扮演福盧恩,project-proposed
WDH,/data/2/entries/14/entries/6/name,Treasure,寶藏,existing-site
WDH,/data/2/entries/15/name,Q8. Getaway Passage,Q8. 逃跑通道,project-proposed
WDH,/data/2/entries/16/name,Q9. Private Cellar,Q9. 私人酒窖,project-proposed
WDH,/data/2/entries/16/entries/2/name,Development,發展,project-proposed
WDH,/data/2/entries/17/name,Q10. Sleeping Quarters,Q10. 睡眠區,project-proposed
WDH,/data/2/entries/18/name,Q11. Back Door,Q11. 後門,project-proposed
WDH,/data/2/entries/18/entries/3/name,Not-So-Secret Door,不是那麼秘密的門,project-proposed
WDH,/data/2/entries/19/name,Q12. Hostel Cellar,Q12. 旅店地窖,project-proposed
WDH,/data/2/entries/19/entries/3/name,Development,發展,project-proposed
WDH,/data/2/entries/20/name,Completing Volo's Quest,完成瓦羅的請求,project-proposed
WDH,/data/2/entries/20/entries/1/name,Rewards,獎勵,existing-site
WDH,/data/2/entries/20/entries/1/entries/1/name,A Good Deed,一件好事,project-proposed
WDH,/data/2/entries/20/entries/1/entries/2/name,Fine Friends,好朋友,project-proposed
WDH,/data/2/entries/21/name,Level Advancement,等級提升,project-proposed
WDH,/data/3/name,Chapter 2: Trollskull Alley,第2章：巨魔顱骨巷,project-proposed
WDH,/data/3/entries/3/name,Areas in the Alley,巷內區域,project-proposed
WDH,/data/3/entries/3/entries/1/name,T1. Trollskull Manor,T1. 巨魔顱骨莊園,project-proposed
WDH,/data/3/entries/3/entries/1/entries/2/name,Tavern Rooms,客棧房間,project-proposed
WDH,/data/3/entries/3/entries/1/entries/3/name,Spirit on Tap,酒館鬧鬼,project-proposed
WDH,/data/3/entries/3/entries/1/entries/3/entries/2/name,Appeasing Lif,安撫利夫,project-proposed
WDH,/data/3/entries/3/entries/1/entries/3/entries/3/name,Destroying Lif,摧毀利夫,project-proposed
WDH,/data/3/entries/3/entries/2/name,T2. The Bent Nail,T2. 彎釘,project-proposed
WDH,/data/3/entries/3/entries/2/entries/2/items/2/name,Services,服務,project-proposed
WDH,/data/3/entries/3/entries/3/name,T3. Steam and Steel,T3. 蒸汽與鋼鐵,project-proposed
WDH,/data/3/entries/3/entries/3/entries/5/name,Services,服務,project-proposed
WDH,/data/3/entries/3/entries/4/name,T4. Corellon's Crown,T4. 科瑞隆之冠,project-proposed
WDH,/data/3/entries/3/entries/4/entries/4/name,Services,服務,project-proposed
WDH,/data/3/entries/3/entries/5/name,T5. Tiger's Eye,T5. 虎眼石,project-proposed
WDH,/data/3/entries/3/entries/5/entries/2/name,Services,服務,project-proposed
WDH,/data/3/entries/3/entries/6/name,T6. Book Wyrm's Treasure,T6. 書蟲的寶藏,project-proposed
WDH,/data/3/entries/3/entries/6/entries/3/name,Services,服務,project-proposed
WDH,/data/3/entries/3/entries/7/name,T7. Sewer Access,T7. 汙水管道入口,project-proposed
WDH,/data/3/entries/4/name,Joining Factions,加入派系,project-proposed
WDH,/data/3/entries/4/entries/4/name,Bregan D'aerthe,布雷甘·達耶,project-proposed
WDH,/data/3/entries/4/entries/4/entries/2/name,Jarlaxle Baenre,賈拉索·班瑞,existing-site
WDH,/data/3/entries/4/entries/5/name,Emerald Enclave,翠綠閒庭,project-proposed
WDH,/data/3/entries/4/entries/5/entries/3/name,Melannor Fellbranch,梅蘭諾·費爾布蘭奇,existing-site
WDH,/data/3/entries/4/entries/5/entries/4/name,Jeryth Phaulkon,傑瑞斯·波康,project-proposed
WDH,/data/3/entries/4/entries/6/name,Force Grey (Gray Hands),灰色力量 (灰手),project-proposed
WDH,/data/3/entries/4/entries/6/entries/3/name,Vajra Safahr,瓦婕拉·莎法爾,existing-site
WDH,/data/3/entries/4/entries/7/name,Harpers,豎琴手聯盟,project-proposed
WDH,/data/3/entries/4/entries/7/entries/3/name,Mirt,米爾特,existing-site
WDH,/data/3/entries/4/entries/8/name,Lords' Alliance,領主聯盟,project-proposed
WDH,/data/3/entries/4/entries/8/entries/1/name,Jalester Silvermane,加萊斯特·銀鬃,existing-site
WDH,/data/3/entries/4/entries/9/name,Order of the Gauntlet,鐵手套教團,project-proposed
WDH,/data/3/entries/4/entries/9/entries/1/name,Savra Belabranta,薩芙拉·貝拉布蘭塔,project-proposed
WDH,/data/3/entries/4/entries/10/name,Zhentarim,散塔林會,project-proposed
WDH,/data/3/entries/4/entries/10/entries/3/name,Davil Starsong,達維爾·星歌,existing-site
WDH,/data/3/entries/4/entries/10/entries/4/name,Tashlyn Yafeera,塔什琳·雅菲拉,existing-site
WDH,/data/3/entries/5/name,Open for Business?,營業中？,project-proposed
WDH,/data/3/entries/5/entries/2/name,Sample Guild Representatives,樣本行會代表,project-proposed
WDH,/data/3/entries/5/entries/2/entries/1/name,Broxley Fairkettle,布羅克斯利·費爾凱特,project-proposed
WDH,/data/3/entries/5/entries/2/entries/2/name,Hammond Kraddoc,哈蒙德·克拉多克,project-proposed
WDH,/data/3/entries/5/entries/2/entries/3/name,Justyn Rassk,賈斯汀·拉斯克,project-proposed
WDH,/data/3/entries/5/entries/2/entries/4/name,Ulkoria Stonemarrow,烏爾科裡亞·斯通馬羅,project-proposed
WDH,/data/3/entries/5/entries/2/entries/4/entries/4/name,Tavern Keeping Expenses,酒館經營費用,project-proposed
WDH,/data/3/entries/5/entries/2/entries/4/entries/4/entries/1/name,One-Time Expenses,一次性費用,project-proposed
WDH,/data/3/entries/5/entries/2/entries/4/entries/4/entries/2/name,Regular Expenses,定期費用,project-proposed
WDH,/data/3/entries/5/entries/2/entries/4/entries/4/entries/3/name,Profit or Loss,盈餘或虧損,project-proposed
WDH,/data/3/entries/5/entries/3/name,Business Rival: Emmek Frewn,商業競爭對手：埃梅克·弗倫,project-proposed
WDH,/data/3/entries/5/entries/3/entries/3/name,Goals,目標,existing-site
WDH,/data/3/entries/5/entries/3/entries/4/name,Assets,資產,existing-site
WDH,/data/3/entries/5/entries/3/entries/5/name,Plans,計劃,existing-site
WDH,/data/3/entries/6/name,Level Advancement,等級提升,project-proposed
WDH,/data/4/name,Chapter 3: Fireball,第3章：火球,project-proposed
WDH,/data/4/entries/5/name,What's Happening Here?,這裡發生了什麼？,project-proposed
WDH,/data/4/entries/5/entries/2/name,Zhents Caught in the Act,現場被捕的散塔林會成員,project-proposed
WDH,/data/4/entries/5/entries/3/name,House Gralhund,格勞洪德家族,project-proposed
WDH,/data/4/entries/5/entries/4/name,Unraveling the Plot,解開陰謀,project-proposed
WDH,/data/4/entries/6/name,The Crime Scene,犯罪現場,project-proposed
WDH,/data/4/entries/7/name,After the Blast,爆炸之後,project-proposed
WDH,/data/4/entries/7/entries/1/name,The Watch Arrives,守衛到來,project-proposed
WDH,/data/4/entries/7/entries/2/name,Eyewitnesses,目擊者,project-proposed
WDH,/data/4/entries/7/entries/2/entries/1/name,Fala Lefaliir,法拉·勒法利爾,existing-site
WDH,/data/4/entries/7/entries/2/entries/2/name,Jezrynne Hornraven,傑茲琳·霍恩瑞文,project-proposed
WDH,/data/4/entries/7/entries/2/entries/3/name,Martem Trec,馬爾特姆·特雷克,project-proposed
WDH,/data/4/entries/7/entries/3/name,Speaking with the Victims,與受害者交談,project-proposed
WDH,/data/4/entries/8/name,Nim's Secret,尼姆的秘密,project-proposed
WDH,/data/4/entries/8/entries/1/name,House of Inspired Hands,巧手之屋,project-proposed
WDH,/data/4/entries/8/entries/2/name,Inside the Temple,神廟內部,project-proposed
WDH,/data/4/entries/8/entries/2/entries/1/name,Hall of Exemplary Inventions,傑出發明大廳,project-proposed
WDH,/data/4/entries/8/entries/2/entries/2/name,Meeting Valetta,遇見瓦萊塔,project-proposed
WDH,/data/4/entries/8/entries/2/entries/3/name,Meeting Nim,遇見尼姆,project-proposed
WDH,/data/4/entries/8/entries/2/entries/3/entries/2/name,Nimblewright Detector,秘偶探測器,existing-site
WDH,/data/4/entries/8/entries/2/entries/4/name,Reward,獎勵,project-proposed
WDH,/data/4/entries/8/entries/2/entries/4/entries/1/name,Adjustable Stilts,可調節高蹺,existing-site
WDH,/data/4/entries/8/entries/2/entries/4/entries/2/name,Backpack Parachute,降落傘包,existing-site
WDH,/data/4/entries/8/entries/2/entries/4/entries/3/name,Barking Box,吠叫箱,existing-site
WDH,/data/4/entries/8/entries/2/entries/4/entries/4/name,Matchless Pipe,無雙菸斗,existing-site
WDH,/data/4/entries/8/entries/3/name,Finding Nim's Creation,尋找尼姆的創造物,project-proposed
WDH,/data/4/entries/8/entries/3/entries/3/name,Dock Ward Distraction,碼頭區幹擾,project-proposed
WDH,/data/4/entries/8/entries/3/entries/3/entries/2/name,Dining with Zardoz Zord,與扎多茲·佐德共進晚餐,project-proposed
WDH,/data/4/entries/8/entries/3/entries/4/name,Drow Characters,卓爾角色,project-proposed
WDH,/data/4/entries/9/name,What Renaer Knows,瑞納爾知道的事,project-proposed
WDH,/data/4/entries/10/name,Gralhund Villa,格勞洪德別墅,project-proposed
WDH,/data/4/entries/10/entries/5/name,Should They or Shouldn't They?,他們應該嗎？還是不應該？,project-proposed
WDH,/data/4/entries/10/entries/5/entries/1/name,Let the Watch Handle It,讓守衛來處理,project-proposed
WDH,/data/4/entries/10/entries/5/entries/2/name,Investigate the Villa,調查別墅,project-proposed
WDH,/data/4/entries/10/entries/6/name,Overview,概述,project-proposed
WDH,/data/4/entries/10/entries/7/name,Encounters in the Villa,別墅中的遭遇,project-proposed
WDH,/data/4/entries/10/entries/7/entries/2/name,G1. Locked Gates,G1. 鎖住的大門,project-proposed
WDH,/data/4/entries/10/entries/7/entries/3/name,G2. Yard,G2. 院子,project-proposed
WDH,/data/4/entries/10/entries/7/entries/3/entries/1/name,Balcony,陽臺,project-proposed
WDH,/data/4/entries/10/entries/7/entries/3/entries/2/name,Evil Groundskeeper,邪惡的園丁,project-proposed
WDH,/data/4/entries/10/entries/7/entries/4/name,G3. Coach House,G3. 馬車房,project-proposed
WDH,/data/4/entries/10/entries/7/entries/4/entries/2/name,Treasure,寶藏,existing-site
WDH,/data/4/entries/10/entries/7/entries/5/name,G4. Guard Barracks,G4. 警衛營房,project-proposed
WDH,/data/4/entries/10/entries/7/entries/6/name,G5. Kitchen,G5. 廚房,project-proposed
WDH,/data/4/entries/10/entries/7/entries/7/name,G6. Pantry,G6. 食品儲藏室,project-proposed
WDH,/data/4/entries/10/entries/7/entries/7/entries/1/name,Barred Door,橫閂門,project-proposed
WDH,/data/4/entries/10/entries/7/entries/7/entries/2/name,Corpses,屍體,existing-site
WDH,/data/4/entries/10/entries/7/entries/8/name,G7. Laundry Room,G7. 洗衣房,project-proposed
WDH,/data/4/entries/10/entries/7/entries/8/entries/1/name,Corpses,屍體,existing-site
WDH,/data/4/entries/10/entries/7/entries/9/name,G8. Great Hall,G8. 大廳,project-proposed
WDH,/data/4/entries/10/entries/7/entries/9/entries/2/name,Corpses,屍體,existing-site
WDH,/data/4/entries/10/entries/7/entries/9/entries/3/name,Thugs,暴徒,project-proposed
WDH,/data/4/entries/10/entries/7/entries/10/name,G9. Parlor,G9. 客廳,project-proposed
WDH,/data/4/entries/10/entries/7/entries/10/entries/1/name,Corpses,屍體,existing-site
WDH,/data/4/entries/10/entries/7/entries/11/name,G10. Den and Trophy Room,G10. 休息室和戰利品室,project-proposed
WDH,/data/4/entries/10/entries/7/entries/12/name,G11. Orond's Study,G11. 奧隆德的書房,project-proposed
WDH,/data/4/entries/10/entries/7/entries/12/entries/2/name,Books,書籍,project-proposed
WDH,/data/4/entries/10/entries/7/entries/13/name,G12. Family Library,G12. 家庭圖書館,project-proposed
WDH,/data/4/entries/10/entries/7/entries/13/entries/2/name,Books,書籍,project-proposed
WDH,/data/4/entries/10/entries/7/entries/13/entries/3/name,Locked Tome,上鎖的寶典,project-proposed
WDH,/data/4/entries/10/entries/7/entries/14/name,G13. Upstairs Foyer,G13. 二樓門廳,project-proposed
WDH,/data/4/entries/10/entries/7/entries/14/entries/2/name,Corpses,屍體,existing-site
WDH,/data/4/entries/10/entries/7/entries/14/entries/3/name,Fight in Progress,正在進行的戰鬥,project-proposed
WDH,/data/4/entries/10/entries/7/entries/15/name,G14. Ballroom,G14. 舞廳,project-proposed
WDH,/data/4/entries/10/entries/7/entries/16/name,G15. Guest Suite,G15. 客房套房,project-proposed
WDH,/data/4/entries/10/entries/7/entries/16/entries/4/name,Orond Gralhund,奧隆德·格勞洪德,existing-site
WDH,/data/4/entries/10/entries/7/entries/17/name,G16. Master Bedroom,G16. 主臥室,project-proposed
WDH,/data/4/entries/10/entries/7/entries/17/entries/2/name,Yalah Gralhund,雅拉·格勞洪德,existing-site
WDH,/data/4/entries/10/entries/7/entries/17/entries/3/name,Wooden Trunk,木製行李箱,project-proposed
WDH,/data/4/entries/10/entries/7/entries/18/name,G17. Balcony,G17. 陽臺,project-proposed
WDH,/data/4/entries/10/entries/7/entries/19/name,G18. Children's Room,G18. 兒童房,project-proposed
WDH,/data/4/entries/10/entries/7/entries/19/entries/2/name,Children,子嗣,existing-site
WDH,/data/4/entries/10/entries/7/entries/20/name,G19. Servants' Wing,G19. 僕人區,project-proposed
WDH,/data/4/entries/11/name,Aftermath,後續,project-proposed
WDH,/data/4/entries/12/name,Loose Ends,未了事宜,project-proposed
WDH,/data/4/entries/12/entries/1/name,Bad Time to Be a Zhent,成為散提爾堡成員的糟糕時刻,project-proposed
WDH,/data/4/entries/12/entries/1/entries/1/name,Encounter with Istrid Horn,與伊思崔德·霍恩的遭遇,project-proposed
WDH,/data/4/entries/12/entries/1/entries/1/entries/6/name,Hiding Istrid,隱藏的伊思崔德,project-proposed
WDH,/data/4/entries/12/entries/1/entries/1/entries/7/name,Harming Istrid,傷害伊思崔德,project-proposed
WDH,/data/4/entries/13/name,Level Advancement,等級提升,project-proposed
WDH,/data/5/name,Chapter 4: Dragon Season,第4章：龍之季節,project-proposed
WDH,/data/5/entries/2/name,Setting the Stage,設定舞臺,project-proposed
WDH,/data/5/entries/2/entries/2/name,Finding the Nimblewright,尋找秘偶,project-proposed
WDH,/data/5/entries/2/entries/2/entries/1/name,Caught at Last!,終於被抓住了！,project-proposed
WDH,/data/5/entries/2/entries/2/entries/2/name,Lady Gralhund's Map,格勞洪德女士的地圖,project-proposed
WDH,/data/5/entries/2/entries/2/entries/3/name,Obtaining the Stone of Golorr,獲取格洛爾之石,project-proposed
WDH,/data/5/entries/3/name,Encounter Chains,遭遇鏈,project-proposed
WDH,/data/5/entries/3/entries/4/name,If a Villain Gets the Stone,如果反派得到了石頭,project-proposed
WDH,/data/5/entries/3/entries/5/entries/0/name,Spring: Xanathar,春季：姍娜薩,project-proposed
WDH,/data/5/entries/3/entries/5/entries/1/name,Summer: The Cassalanters,夏季：卡薩蘭特家族,project-proposed
WDH,/data/5/entries/3/entries/5/entries/2/name,Autumn: Jarlaxle Baenre,秋季：賈拉索·班瑞,project-proposed
WDH,/data/5/entries/3/entries/5/entries/3/name,Winter: Manshoon,冬季：曼松,project-proposed
WDH,/data/5/entries/3/entries/6/name,Spring Encounter Chain,春季遭遇鏈,project-proposed
WDH,/data/5/entries/3/entries/6/entries/1/name,Summary,概述,project-proposed
WDH,/data/5/entries/3/entries/6/entries/2/name,Weather Effects,天氣影響,project-proposed
WDH,/data/5/entries/3/entries/6/entries/2/entries/1/name,Heavy Rain,大雨,project-proposed
WDH,/data/5/entries/3/entries/6/entries/2/entries/2/name,Thick Fog,濃霧,project-proposed
WDH,/data/5/entries/3/entries/7/name,Summer Encounter Chain,夏季遭遇鏈,project-proposed
WDH,/data/5/entries/3/entries/7/entries/1/name,Summary,概述,project-proposed
WDH,/data/5/entries/3/entries/7/entries/2/name,Weather Effects,天氣影響,project-proposed
WDH,/data/5/entries/3/entries/7/entries/2/entries/1/name,Heat Wave,熱浪,existing-site
WDH,/data/5/entries/3/entries/8/name,Autumn Encounter Chain,秋季遭遇鏈,project-proposed
WDH,/data/5/entries/3/entries/8/entries/1/name,Summary,概述,project-proposed
WDH,/data/5/entries/3/entries/8/entries/2/name,Weather Effects,天氣影響,project-proposed
WDH,/data/5/entries/3/entries/8/entries/2/entries/1/name,Autumn Wind,秋風,project-proposed
WDH,/data/5/entries/3/entries/9/name,Winter Encounter Chain,冬季遭遇鏈,project-proposed
WDH,/data/5/entries/3/entries/9/entries/1/name,Summary,概述,project-proposed
WDH,/data/5/entries/3/entries/9/entries/2/name,Weather Effects,天氣影響,project-proposed
WDH,/data/5/entries/3/entries/9/entries/2/entries/1/name,Blizzard,暴風雪,project-proposed
WDH,/data/5/entries/3/entries/9/entries/2/entries/2/name,Extreme Cold,極度寒冷,project-proposed
WDH,/data/5/entries/3/entries/10/name,Modifying Encounters,修改遭遇,project-proposed
WDH,/data/5/entries/4/name,Encounter 1: Alley,遭遇1：小巷,project-proposed
WDH,/data/5/entries/4/entries/2/name,Areas of the Alley,小巷區域,project-proposed
WDH,/data/5/entries/4/entries/2/entries/1/name,L1. Alley Residence,L1. 小巷住宅,project-proposed
WDH,/data/5/entries/4/entries/2/entries/2/name,L2. Store,L2. 商店,project-proposed
WDH,/data/5/entries/4/entries/3/name,Alley: Spring,小巷：春天,project-proposed
WDH,/data/5/entries/4/entries/3/entries/1/name,Bear Traps,熊陷阱,project-proposed
WDH,/data/5/entries/4/entries/3/entries/2/name,Ambushers,伏擊者,existing-site
WDH,/data/5/entries/4/entries/3/entries/3/name,Next Encounter,下一場遭遇,project-proposed
WDH,/data/5/entries/4/entries/4/name,Alley: Summer,小巷：夏日,project-proposed
WDH,/data/5/entries/4/entries/4/entries/1/name,Hire-Coach,出租馬車,project-proposed
WDH,/data/5/entries/4/entries/4/entries/2/name,Next Encounter,下一場遭遇,project-proposed
WDH,/data/5/entries/4/entries/5/name,Alley: Autumn,小巷：秋天,project-proposed
